permit_num,description_hash,construction_type,unit_form,model
23 172000 BLD,a83dcd957ef0ba17eed43ee57c3549d6,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 172062 BLD,d5f01ab25460ff5596706562c1d1fcf9,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 172188 BLD,8a136d882fe5194592691c3e36088b89,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 172505 BLD,b064d9a7bda5a73262c731199e12b43c,aboveground_units,standard,claude-haiku-4-5
23 173189 BLD,9e6620c5f36d8d22fbf7fb4079de481f,aboveground_units,basement_or_secondary_suite,claude-haiku-4-5
23 173405 BLD,5152132225c9e4845dc4667a1d18aa4d,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 173410 BLD,2e671333687d4485dd3d0f114b0d6e6a,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 173900 BLD,a183e45ee799af8c47f0fc0b237bb5a5,laneway_garden_suite,standard,claude-haiku-4-5
23 173911 BLD,ab0b73e96d0fb5ff3b120dd5cbe8db8e,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 174016 BLD,416e247579ce686e3b755343b79a1fb5,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 174264 BLD,2c220f6f82efa183ec07e25f42d83d1a,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 174647 BLD,08c727405fd9cd0876ddce5eece126cf,aboveground_units,standard,claude-haiku-4-5
23 175378 BLD,6b25f663f6957415c97655cb3a5652c0,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 175397 BLD,c0e38cc7483612f40fcd3df1fd2a134c,aboveground_units,standard,claude-haiku-4-5
23 175519 BLD,d17237d5186582ec9a7c78b92c291270,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 175628 BLD,e6fa78a64cc140e69410ef7b14413127,laneway_garden_suite,standard,claude-haiku-4-5
23 175656 BLD,9d230d6946991f8fbd135a7676bc314e,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 175695 BLD,4256da96a69fbe1db237449a03a4f782,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 176351 BLD,60e4c8edeba0aa6be64b4528979e7b65,aboveground_units,standard,claude-haiku-4-5
23 176357 BLD,5017fa0a8a400d935503d67029b6ba1e,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 176511 BLD,692bffe2f38abdf469612200117a6ae9,new_building,standard,claude-haiku-4-5
23 176553 BLD,4c2b8f464b8fc59e6d49ce8e8678947c,aboveground_units,standard,claude-haiku-4-5
23 176718 BLD,2e22e468c0fb963ee78052fd9ae46e0d,new_building,standard,claude-haiku-4-5
23 176802 BLD,9b48069dd34d0aee5d1301b99157a895,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 176809 BLD,0a4eb9d9941cc6f690065c85b1e97d2f,laneway_garden_suite,standard,claude-haiku-4-5
23 177067 BLD,55509bbabddb0fb5d54ca0cf10d3d980,aboveground_units,standard,claude-haiku-4-5
23 177091 BLD,1c86018f8851a399f43aa8a654f6178e,laneway_garden_suite,standard,claude-haiku-4-5
23 177410 BLD,e953bc044a2d075b3d62e7a964a97ee8,laneway_garden_suite,standard,claude-haiku-4-5
23 177448 BLD,e953bc044a2d075b3d62e7a964a97ee8,laneway_garden_suite,standard,claude-haiku-4-5
23 177478 BLD,25fcfc8be76fcbf0a9da080b81d82c22,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 177493 BLD,ab605f2ef6da72541c61ab1835170673,laneway_garden_suite,standard,claude-haiku-4-5
23 177658 BLD,d2891583177591724583518d5e17f64f,basement_units,standard,claude-haiku-4-5
23 177833 BLD,ad7efa4cdaf25cd67bab5ee58832bb10,new_building,standard,claude-haiku-4-5
23 177866 BLD,069665cc87624237a21fee924b4fef8f,laneway_garden_suite,standard,claude-haiku-4-5
23 177936 BLD,9890cb92d5448880adc91569d867817a,basement_units,standard,claude-haiku-4-5
23 177967 BLD,b8bcb3a69e598cfb51f67c9d2da587d6,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 177969 BLD,bbcc7906ad17cc2c3b4c9d0a6544b3fa,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 177989 BLD,df33b31a62e3743ca9c8e83c9bab715b,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 178140 BLD,d1cc982d15fec05199d37b0fea18a400,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 178844 BLD,ba4a8fb9b508c7f7ba075c9fb5708cf8,new_building,standard,claude-haiku-4-5
23 178902 BLD,a0c80321107249b581e5368f6aed927c,new_building,standard,claude-haiku-4-5
23 179073 BLD,da5a66e70a8fffc5462113057347662f,laneway_garden_suite,standard,claude-haiku-4-5
23 179109 BLD,6538a9e4b66def444be02c233b00cb4f,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 179471 BLD,432d3e9f1051cf320e42d9cb088f7a18,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 179567 BLD,efd4d1a5b5a4677599b29e430965e9b2,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 179621 BLD,e0bb31409e7c33195cc04be7c496b8b1,laneway_garden_suite,standard,claude-haiku-4-5
23 179626 BLD,ccc3fc4b0de65ded1c6e509583dfc2c8,laneway_garden_suite,standard,claude-haiku-4-5
23 179628 BLD,ab8495ac18ae3802b6e5ab548264ea37,laneway_garden_suite,standard,claude-haiku-4-5
23 179662 BLD,af6c4747f5485db0443dba4e0f470f98,aboveground_units,standard,claude-haiku-4-5
23 179689 BLD,8cf56c0f7d82401855ce9a194e3eccab,aboveground_units,standard,claude-haiku-4-5
23 179850 BLD,a31e975cad1bfde84e01d8de859f5c3d,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 179887 BLD,6103f6b2d5ebaa17ba10b20e02d9f1af,no_unit_change,standard,claude-haiku-4-5
23 180104 BLD,f9f709d6bc16a01bd671ba18590cc740,no_unit_change,basement_or_secondary_suite,claude-haiku-4-5
23 180186 BLD,cf52ff0280555d35a2155ef3056ff407,laneway_garden_suite,standard,claude-haiku-4-5
23 180358 BLD,36200c4189673a375b7ae0e1bbf9906d,laneway_garden_suite,standard,claude-haiku-4-5
23 180362 BLD,78077385654ebe9faf5d4c361f11557a,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 180422 BLD,1c4cf634e6e001dade0e77685303c1da,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 180463 BLD,13fe7bd3926582210c58bf055e520226,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 180549 BLD,cf473551dc9aa2bdb2b8eeb60a71637f,laneway_garden_suite,standard,claude-haiku-4-5
23 180575 BLD,525fb18c0814da6ad1ffcbe3bfed6a5a,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 180577 BLD,86c49eb67bb4c94a6657ac5c682a9f04,aboveground_units,standard,claude-haiku-4-5
23 180756 BLD,1b5982aa15bbafc33a9640bd710e1691,new_building,basement_or_secondary_suite,claude-haiku-4-5
23 180780 BLD,2e7c72744f5f4182b3b2752bd06c6cd5,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 180834 BLD,a92e68dca47f4c63ca0d9575d6efca61,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 180919 BLD,597ed4ab070edb2cc6fd8dc879026862,new_building,basement_or_secondary_suite,claude-haiku-4-5
23 180951 BLD,7d368b1d4ccb797d0cb441d69884aa2e,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 180991 BLD,2dea1a9c69999aeabc604e45b8fabea8,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 181117 BLD,3d6f88409f322df3a6f6e4aeb2d0f5a3,laneway_garden_suite,standard,claude-haiku-4-5
23 181213 BLD,44dbddaa8cc7ade49bd586d0a0de0fc8,laneway_garden_suite,standard,claude-haiku-4-5
23 181273 BLD,c0fd7ea8e5d5bbd9e00e6528e694e3b4,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 181322 BLD,adf16871bfd9cc4b0f5f9f6a2dd4387a,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 181330 BLD,432d3e9f1051cf320e42d9cb088f7a18,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 181341 BLD,4a7f50871717a970a9579f2bc7dcbff0,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 181367 BLD,2f12fe9cb79337152351819352129ac2,aboveground_units,standard,claude-haiku-4-5
23 181466 BLD,7adc1f50323b91cb095ce02c1210ee54,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 181496 BLD,ee80cb0c12d373c45a41fc31964b9f2d,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 181499 BLD,f21dd0ffa2ed8d85a18bf2daeb03bcbb,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 181564 BLD,3afecfe28873cfdbcbbfa4c31838321f,basement_units,standard,claude-haiku-4-5
23 181701 BLD,8c98cedc48b55d26557fa3cb1751f723,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 181994 BLD,865fcbb0dc1057e87ab54a55dc0a5097,aboveground_units,standard,claude-haiku-4-5
23 182002 BLD,13a26ffaf0c7110a1bd111d9c20e1a71,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 182241 BLD,c11da7f492aa305c49a25f25923411c3,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 182527 BLD,cee31be3d0523552e65242639fbc491c,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 182539 BLD,c67558ce556ed375f169225c51bdfc3c,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 182731 BLD,29e3cbb0513406f5348ded682b031bcf,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 182791 BLD,5257a55604ab11f42653ae5d80d9bfac,laneway_garden_suite,standard,claude-haiku-4-5
23 182831 BLD,8069cd52934a850dd4062250a63ad96b,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 182887 BLD,69d11e92fc04e75a079aeab27db6948e,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 182931 BLD,cb0a0cc72b11b8367ce70b22e4f47042,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 183110 BLD,d1c385d0f04041a3d1fa9e21d2a0df86,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 183348 BLD,6a0d2c94bd356cc502ad3edd9fe36eff,laneway_garden_suite,standard,claude-haiku-4-5
23 183364 BLD,5872fbe3f6e69757ba84dbe592eb58ec,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 183369 BLD,1f7e229baf1fabdd9a1e320e7864a3b9,aboveground_units,standard,claude-haiku-4-5
23 183408 BLD,99711509392d8d93d132b60caca3bcbf,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 183467 BLD,deaf1f3c8530f018c34656c63ce7fe35,basement_units,standard,claude-haiku-4-5
23 183953 BLD,b62e334f2f60b2ec3f5821d709c9522d,aboveground_units,standard,claude-haiku-4-5
23 183983 BLD,46a94b90fb6d0aa83dbb88453c3c38e5,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 184088 BLD,939e668aefd8ca08e29c89e080b45a27,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 184533 BLD,d52a80ea2da200d40cfd4c9610c695e5,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 184582 BLD,1b626ee1855e0f31c61d4f518d0d0d5d,laneway_garden_suite,standard,claude-haiku-4-5
23 184635 BLD,da6ee9cd4bff6d98fafb78477f2ddb8b,laneway_garden_suite,standard,claude-haiku-4-5
23 184707 BLD,c70357f08920a5e9752ced5de9e25068,aboveground_units,standard,claude-haiku-4-5
23 185067 BLD,4696b5b360c113a5dcd5619b289dedea,laneway_garden_suite,standard,claude-haiku-4-5
23 185560 BLD,5672259cfad1dc7cf022caf3f6ce1e1c,aboveground_units,standard,claude-haiku-4-5
23 185582 BLD,26623ca36e03564d964c0a988f888295,no_unit_change,standard,claude-haiku-4-5
23 185652 BLD,f816cea2b9c9d89f3b18ed7df1b26699,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 185676 BLD,36baf2fe60dbe3d51391d2f6742d3d45,laneway_garden_suite,standard,claude-haiku-4-5
23 185741 BLD,f3940e1df9f0ae3b3b1397c492b2d559,aboveground_units,standard,claude-haiku-4-5
23 185803 BLD,6652bd1528ded881902c365b1292ba1a,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 186146 BLD,daada82e624ae9618e6246ce25d5afc6,laneway_garden_suite,standard,claude-haiku-4-5
23 186274 BLD,d00dc10f4876992481a6040f1d5b3d85,new_building,standard,claude-haiku-4-5
23 186352 BLD,b421e5cddaa86b9f1330638fbcfdaa4d,aboveground_units,standard,claude-haiku-4-5
23 186457 BLD,e4db7f2a65a312835faad71aa7f0ec73,aboveground_units,basement_or_secondary_suite,claude-haiku-4-5
23 186596 BLD,1e1ea6dee25cf4b7bb515bf96ded67ef,new_building,basement_or_secondary_suite,claude-haiku-4-5
23 186667 BLD,ded1c48c698e4129f66002badaa94765,new_building,standard,claude-haiku-4-5
23 187206 BLD,951c044b3c119e305540658c551bf864,new_building,standard,claude-haiku-4-5
23 187209 BLD,8beddef0075d9c5031b6f3e9c14edd72,new_building,standard,claude-haiku-4-5
23 187211 BLD,8beddef0075d9c5031b6f3e9c14edd72,new_building,standard,claude-haiku-4-5
23 187226 BLD,d5e769c469add8acf95d7e5e2a9eb92f,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 187227 BLD,840f3b62fa61263685c8c0956368e97d,laneway_garden_suite,standard,claude-haiku-4-5
23 187517 BLD,51f040757a3b88b3084ffadac06be749,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 188142 BLD,bfd77494465f35c0152a0b9435ed10cb,laneway_garden_suite,standard,claude-haiku-4-5
23 188195 BLD,24efa857746e46bb30c60d8f6732f027,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 188544 BLD,9379ae512bcb1943773c71fdbf6d3f43,laneway_garden_suite,standard,claude-haiku-4-5
23 188554 BLD,9379ae512bcb1943773c71fdbf6d3f43,laneway_garden_suite,standard,claude-haiku-4-5
23 188570 BLD,9379ae512bcb1943773c71fdbf6d3f43,laneway_garden_suite,standard,claude-haiku-4-5
23 188651 BLD,76a5ec930232ea7d6720afbd7ee4eea8,unclear,standard,claude-haiku-4-5
23 188858 BLD,52cf5ba8900090f51e067287c41604ae,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 188891 BLD,b6c4663963904bfdcc1a13b1dbe197d8,aboveground_units,standard,claude-haiku-4-5
23 189017 BLD,3121c3ea804e89358b986eecceb99ebe,aboveground_units,standard,claude-haiku-4-5
23 189181 BLD,a0e1ec011d5a13a973ee43b5d64f49c8,laneway_garden_suite,standard,claude-haiku-4-5
23 189424 BLD,c01d10132b5561b41af32416d1b34cfe,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 189488 BLD,9ce698561cbaec954b404214d0e0c5d0,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 189582 BLD,39deb1c8528bb861dd4a2a0150f36415,aboveground_units,standard,claude-haiku-4-5
23 189605 BLD,d9371f0e443a9cf8fc973c9794a61cec,laneway_garden_suite,standard,claude-haiku-4-5
23 189648 BLD,03493912d6b848dd2fc323e39c75c04d,laneway_garden_suite,standard,claude-haiku-4-5
23 189683 BLD,61ea788bcd5356614f605f2dde7b45df,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 189715 BLD,b094526f078584a3026274fc026f1d31,new_building,standard,claude-haiku-4-5
23 189815 BLD,adf5b5b617172a8f439734af67971a04,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 189889 BLD,529553bc76a2bfe0b3b602091e203bcd,aboveground_units,standard,claude-haiku-4-5
23 190193 BLD,032e5a640de01651fd6ee32a8107a6e7,aboveground_units,standard,claude-haiku-4-5
23 190400 BLD,6023e7215ca097bb0ddf5b9277ee9200,laneway_garden_suite,standard,claude-haiku-4-5
23 190570 BLD,644dd0fd091d415e5c6dc7cefb46db0b,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 190611 BLD,57b87d494f99aa730dfd0c51ebefa9b2,laneway_garden_suite,standard,claude-haiku-4-5
23 190616 BLD,93c196c61a9c05ae9da4b4d64226e29f,new_building,standard,claude-haiku-4-5
23 190629 BLD,20f2fd6a707d24e55122c9d6cdbabd9a,aboveground_units,standard,claude-haiku-4-5
23 190632 BLD,a792a684a46d2baf811d2c2b8832e71c,new_building,standard,claude-haiku-4-5
23 190731 BLD,8171d2aa995577227035154f1283e547,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 190886 BLD,e69ca59a50cd268b99aa470d34124480,new_building,basement_or_secondary_suite,claude-haiku-4-5
23 190928 BLD,35e03c09ab06c9fb1a4227fd147a9faa,new_building,basement_or_secondary_suite,claude-haiku-4-5
23 190930 BLD,8c96214eccc66318be0f86d12f895f52,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 191362 BLD,c3275e271b0a0d2c962b416b1e8fda4d,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 191396 BLD,a4bb46af56909f291d2263de77a7f363,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 191529 BLD,2762b4b73800ba601ec0f2905ffb4918,new_building,standard,claude-haiku-4-5
23 191668 BLD,240a8ec4b29ff9e4b10c3d9118f65acc,aboveground_units,standard,claude-haiku-4-5
23 191856 BLD,4ca6f1409cdbb66e25d0aa072e8d054b,laneway_garden_suite,standard,claude-haiku-4-5
23 191964 BLD,6f57a14a86aaf5c372e94799854e436a,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 192196 BLD,9e04d32094983652f077a812039f7f08,laneway_garden_suite,standard,claude-haiku-4-5
23 192382 BLD,1e51323c122d0891b23bddd5c06b4d32,aboveground_units,basement_or_secondary_suite,claude-haiku-4-5
23 192405 BLD,1a6f4380e4fb8012a91915212d83138c,laneway_garden_suite,standard,claude-haiku-4-5
23 192444 BLD,491ff8887a8a761a3951b22b538c980c,new_building,standard,claude-haiku-4-5
23 192506 BLD,4183b63cdabbd82ada44f8a874e9293f,new_building,standard,claude-haiku-4-5
23 192566 BLD,1c4de00d2496b79e5f8ea5df2a56efe8,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 192666 BLD,83c5dfb7a14888b1298a8fc30e6e8343,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 192892 BLD,3398300a4f2691765ecefcf981b4c21e,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 192964 BLD,9a15c3d824a019923fe62102ff05a816,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 192991 BLD,1edad22fabf39b19e1150969b78a4ee2,aboveground_units,standard,claude-haiku-4-5
23 193147 BLD,f08714bd7b809559541d07d1564e680c,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 193199 BLD,236ad51f1dc508235133a19045ac210e,basement_units,standard,claude-haiku-4-5
23 193237 BLD,39ea7ce0e0f79d35051b3eb0e3e9b1d5,unclear,basement_or_secondary_suite,claude-haiku-4-5
23 193572 BLD,62b1d4f65507224ac717f9b0a1f9ee09,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 193580 BLD,3e03d57f341ceced90f6e234e4042473,aboveground_units,standard,claude-haiku-4-5
23 193711 BLD,fec7228dcd707d8fb7fc1603ded716c8,aboveground_units,standard,claude-haiku-4-5
23 193810 BLD,4696693fc308e0bc7ff14c2fca6ae16c,basement_units,standard,claude-haiku-4-5
23 193822 BLD,3dac1cd140975bd1166b55f8a5420a84,aboveground_units,standard,claude-haiku-4-5
23 193958 BLD,2a96f73e5ecda6f511f7d1fcb22fe318,aboveground_units,standard,claude-haiku-4-5
23 194134 BLD,8085ceaae33ddb382f6a1241800dac53,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 194538 BLD,d208ecd3bd78826a9b4675957136c71f,laneway_garden_suite,standard,claude-haiku-4-5
23 194697 BLD,e20578f8a9d7478f90244b72e19397a4,laneway_garden_suite,standard,claude-haiku-4-5
23 194720 BLD,ac5505bcc86ee0a296ded5389882f31e,new_building,basement_or_secondary_suite,claude-haiku-4-5
23 194753 BLD,d27a6d973f5ac1fc77e73f64773dd9f3,aboveground_units,standard,claude-haiku-4-5
23 194799 BLD,acbf4f9041b18fd9d4090dcae0d8ef19,laneway_garden_suite,standard,claude-haiku-4-5
23 194920 BLD,b4e90425ac668bc0e064d6d377076cca,laneway_garden_suite,standard,claude-haiku-4-5
23 194926 BLD,6eed03a3ef7d97e3d097f3ba2112b7db,laneway_garden_suite,standard,claude-haiku-4-5
23 195240 BLD,b4c08c162cc4aa9fcb3754deaa51ac2b,aboveground_units,standard,claude-haiku-4-5
23 195250 BLD,fc7a6aa359d4dbc4a883f75905767b18,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 195281 BLD,38a6e23305d8263bf66aea314361a7e2,basement_units,standard,claude-haiku-4-5
23 195300 BLD,af80c69d5f07eb49e31b0d3a6acfe11d,laneway_garden_suite,standard,claude-haiku-4-5
23 195303 BLD,f29e2bb75cd6a362404ab5e8fdcbca55,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 195368 BLD,eb05728bc2085ac183a8e96d4cf4dfd2,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 195374 BLD,610d682e1c06f7022a5d9e47588eba2c,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 195628 BLD,4dc87a1e6872026c94c77059f2864e1b,aboveground_units,standard,claude-haiku-4-5
23 195649 BLD,e810676f9e5405b7759d1e7da383fb29,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 195671 BLD,c7133daa49fa4aae18d70ebaa0fd3aaf,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 195794 BLD,3382b583d340ea072745eb4d9416a213,laneway_garden_suite,standard,claude-haiku-4-5
23 195879 BLD,77b48001ad5d00955354130eb23e9520,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 196049 BLD,8cd0472a3014372ddbbb53268a24bc5e,laneway_garden_suite,standard,claude-haiku-4-5
23 196191 BLD,16912dff85782ebffad8fe80aa0de746,basement_units,basement_or_secondary_suite,claude-haiku-4-5
23 196373 BLD,4845e3228d4990ea10ff8c5be5f08826,basement_units,basement_or_secondary_suite,claude-haiku-4-5
